Date,Text,Brand,Sentimen
12/2024,tim kopi kenangan fore reply suka tuku imo menurutku dominan creamy kopinya tipis mesti extra shot tergantung seleramu suka kopinya dominan susu nya dominan,fore,positive
12/2024,gift fore tukuu sjjj,fore,positive
12/2024,jaktim jaksel kopi kaneki keduanya fore enak calf enak sih creamy kopi jefersonnya enak literan wkwk,fore,positive
12/2024,kasih teman nya suka kopi selera nya teman foretuku enak,fore,positive
12/2024,mirip2 fore kak,fore,positive
12/2024,foretuku,fore,positive
12/2024,calf fore tuku,fore,positive
12/2024,kopi tuku fore,fore,positive
12/2024,fore gasiii wkwk,fore,neutral
12/2024,tuku my bestt fore oke murah beli app,fore,positive
12/2024,fore enak,fore,positive
12/2024,calf tuku fore,fore,positive
12/2024,foretuku,fore,positive
12/2024,tuku fore,fore,negative
12/2024,tuku or calf fore oke,fore,positive
12/2024,nama samaran fore pesan ny aplikasi namanya justin bieber pas dipanggil pegawai fore nya pakai mic nama justin bieber,fore,neutral
12/2024,pernahnya tuku fore calf kyknya oke,fore,positive
12/2024,calf fore tuku enak,fore,positive
12/2024,fore rekomendasiin tuku sumpah enak banget,fore,positive
12/2024,akun fore pakai nama jake yeonjun,fore,neutral
12/2024,fore tuku,fore,positive
12/2024,butterscotch nya enak enakan point coffee fore menu oatside udah benar,fore,positive
12/2024,fore kakkkk kopi kenangan udab proper,fore,positive
12/2024,point coffee coffee fore favorit bgtt,fore,positive
12/2024,matchanya fore sih kak diskonnya kopi kenangan shopee,fore,positive
12/2024,menu kopinya strong mah gak strong fore,fore,positive
12/2024,gk strong menu fore signature menurtku gk strong pilih tani series kopi tani gk strong strong sih tomoro better coba matcha matcha megumi enak banget kopi gojo lumayan enakk,fore,positive
12/2024,pesan spanish latte espresso enak kokk strong banget pecinta fore,fore,positive
12/2024,strong fore,fore,positive
12/2024,fore point coffee coffe tomoro kopinya tipis,fore,positive
12/2024,eemang enak ih tomoro mah pait fore,fore,positive
12/2024,kopi kenangan fore buttercream tiramisu latte,fore,positive
12/2024,b katakuu enakan fore,fore,negative
12/2024,fore enakan butterscotch nya,fore,positive
12/2024,fore beda harga kak,fore,negative
12/2024,bilang kopi fam versi murahnya fore yaa,fore,positive
12/2024,kakah sukanya jajan kopi fore jajan fore stiker melulu kasih stikernya,fore,neutral
12/2024,minuman fore junior tuh ukurannya kecil reguler ajaa reguler non coffee gula kan,fore,neutral
12/2024,habis kakak pembelian fore junior stok nya,fore,neutral
12/2024,okkkkk menu kubeli fore,fore,neutral
12/2024,benar banget fore pesen fore junior butuh upsize,fore,positive
12/2024,ih beli fore junior stiker,fore,neutral
12/2024,fore junior mantap stiker,fore,positive
12/2024,ngomong-ngomong menu juniornya fore enak,fore,positive
12/2024,fore belinya junior wkwkwk,fore,negative
12/2024,beli fore junior dikasi stiker,fore,neutral
